,material_id,material_name,current,unit,jan,feb,mar,apr,may,jun,jul
3969,1419010201400000,    กุญแจลูกบิดหัวกลมห้องน้ำ สีแสตนเลส ตรา โซเล็กซ์ (SOLEX) รุ่น 5500 SSBK,212.15,ชุด ,x,x,x,x,214.02,214.02,212.15
3970,1419010400000000, กุญแจฝังในบานเลื่อน,x,x,x,x,x,x,x,x,x
3971,1419010400100000,    กุญแจฝังในบานอลูมิเนียม เปิดปิดด้วยกุญแจ 1 ด้าน ตราเยล รุ่น 2856 S/CC,1640,ชุด ,1640,1640,1640,1640,1640,1640,1640
3972,1419010500000000, กุญแจก้านบิด,x,x,x,x,x,x,x,x,x
3973,1419010500100000,    กุญแจก้านบิด ตราเยล เบอร์ L 309,696,ชุด ,696,696,696,696,696,696,696
3974,1419020000000000, โช้คอัพประตู,x,x,x,x,x,x,x,x,x
3975,1419020100200000,    แบบเปิดทางเดียว แขนธรรมดา ตราเยล เบอร์ 2002,1592,ชุด ,1592,1592,1592,1592,1592,1592,1592
3976,1419020100500000,    แบบเปิดทางเดียว แขนตั้งค้าง ตราเยล เบอร์ 2012,2040,ชุด ,2040,2040,2040,2040,2040,2040,2040
3977,1419030000000000, บานพับประตู,x,x,x,x,x,x,x,x,x
3978,1419030100500000,    บานพับประตูเหล็กสีสแตนเลส แบบลูกปืน ขนาด 4 x 3 นิ้ว ตรา SOLO รุ่น 1143020 (แพค/3 ชิ้น),176.64,ชุด ,x,x,x,x,176.64,176.64,176.64
3979,1419030100600000,    บานพับประตูเหล็กสีสแตนเลส แบบลูกปืน ขนาด 4 x 3 นิ้ว ตรา HAFELE รุ่น 489.04.001 (แพค/3 ชิ้น),279.44,ชุด ,x,x,x,x,279.44,279.44,279.44
3980,1419030100700000,    บานพับประตูเหล็กสีสแตนเลส แบบลูกปืน ขนาด 4 x 3 นิ้ว ตรา SOLEX รุ่น 4324SS4EA (แพค/4 ชิ้น),238.32,ชุด ,x,x,x,x,238.32,238.32,238.32
3981,1419030100900000,    บานพับประตูเหล็กสีสแตนเลส แบบลูกปืน ขนาด 4 x 3 นิ้ว ตรา SOLO รุ่น 1143020/4 (แพค/4 ชิ้น),223.36,ชุด ,x,x,x,x,223.36,223.36,223.36
3982,1419040000000000, บานพับหน้าต่าง,x,x,x,x,x,x,x,x,x
3983,1419040103200000,    บานพับหน้าต่างเหล็ก ปรับมุมได้ สีบรอนซ์ ขนาด 10 นิ้ว ตรา YALE รุ่น FS-10ADJ (แพค/2ชิ้น),101.87,ชุด ,x,x,x,x,101.87,101.87,101.87
3984,1419040103300000,    บานพับหน้าต่างเหล็ก ปรับมุมได้ สีบรอนซ์ ขนาด 12 นิ้ว ตรา YALE รุ่น FS-12ADJ (แพค/2ชิ้น),107.48,ชุด ,x,x,x,x,107.48,107.48,107.48
3985,1419040103400000,    บานพับหน้าต่างสแตนเลส ปรับมุมได้ ขนาด 10 นิ้ว ตรา SOLEX รุ่น 10 (แพค/2ชิ้น),210.28,ชุด ,x,x,x,x,210.28,210.28,210.28
3986,1419040103500000,    บานพับหน้าต่างสแตนเลส ปรับมุมได้ ขนาด 12 นิ้ว ตรา SOLEX รุ่น 12 (แพค/2ชิ้น),228.97,ชุด ,x,x,x,x,228.97,228.97,228.97
3987,1419040103600000,    บานพับหน้าต่างสแตนเลส ปรับมุมได้ ขนาด 14 นิ้ว ตรา SOLEX รุ่น 14 (แพค/2ชิ้น),247.66,ชุด ,x,x,x,x,247.66,247.66,247.66
3988,1419040103700000,    บานพับหน้าต่างเหล็กเคลือบสังกะสี ปรับมุมได้ ขนาด 8 นิ้ว ตรา WHITCO รุ่น 829180008,93.46,ชุด ,x,x,x,x,93.46,93.46,93.46
3989,1419040103800000,    บานพับหน้าต่างเหล็กเคลือบสังกะสี ปรับมุมได้ ขนาด 10 นิ้ว ตรา WHITCO รุ่น 829180009,100,ชุด ,x,x,x,x,100,100,100
3990,1419040103900000,    บานพับหน้าต่างเหล็กเคลือบสังกะสี ปรับมุมได้ ขนาด 12 นิ้ว ตรา WHITCO รุ่น 829180010,107.48,ชุด ,x,x,x,x,107.48,107.48,107.48
3991,1419050000000000, กลอน,x,x,x,x,x,x,x,x,x
3992,1419050101400000,    กลอนทองเหลืองรมดำ ขนาด 4 นิ้ว ตรา YALE รุ่น BA-90704ABP,63.55,อัน ,x,x,x,x,63.55,63.55,63.55
3993,1419050101500000,    กลอนแสตนเลส ขนาด 4 นิ้ว ตรา YALE รุ่น BA-90704SNP1,63.55,อัน ,x,x,x,x,63.55,63.55,63.55
3994,1419050101600000,    กลอนแสตนเลส ขนาด 4 นิ้ว ตรา SOLO รุ่น 604-4 SS,45.79,อัน ,x,x,x,x,45.79,45.79,45.79
3995,1419050101700000,    กลอนแสตนเลส ขนาด 4 นิ้ว ตรา SOLEX รุ่น 304,71.03,อัน ,x,x,x,x,71.03,71.03,71.03
3996,1419070000000000, มือจับประตูและหน้าต่าง,x,x,x,x,x,x,x,x,x
3997,1419070100500000,    มือจับประตูก้านโยกสำหรับห้องทั่วไป ระบบ มอร์ทิสล็อค (MORTISE LOCK) สีสแตนเลส ตรา HAFELE รุ่น 499.10.100,1064.49,ชุด ,x,x,x,x,1112.15,1018.69,1064.49
3998,1419070100600000,    มือจับประตูก้านโยกสำหรับห้องทั่วไป ระบบ มอร์ทิสล็อค (MORTISE LOCK) สีสแตนเลส ตรา YALE รุ่น YML-YK-DH92SS,1327.1,ชุด ,x,x,x,x,1327.1,1327.1,1327.1
3999,1419070100700000,    มือจับประตูก้านโยกสำหรับห้องทั่วไป ระบบ มอร์ทิสล็อค (MORTISE LOCK) สีสแตนเลส ตรา SOLEX รุ่น 4585 QH5PCSC,1587.85,ชุด ,x,x,x,x,1587.85,1587.85,1587.85
4000,1419070100800000,    มือจับประตูก้านโยกสำหรับห้องน้ำ ระบบ มอร์ทิสล็อค (MORTISE LOCK) สีสแตนเลส ตรา HAFELE รุ่น 902.92.22027,1822.43,ชุด ,x,x,x,x,1822.43,1822.43,1822.43
4001,1419070100900000,    มือจับประตูก้านโยกสำหรับห้องน้ำ ระบบ มอร์ทิสล็อค (MORTISE LOCK) สีดำ ตรา HAFELE รุ่น 499.10.135,1261.68,ชุด ,x,x,x,x,1261.68,1261.68,1261.68
4002,1422010000000000,   หน้าต่าง UPVC,-,ชุด ,x,x,x,x,-,-,-
4003,1422010100100000,    หน้าต่าง UPVC บานเลื่อน S-S มุ้ง HOFFEN รุ่น TRENDY ขนาด 100x110 ซม. สีขาว,1794.4,ชุด ,x,x,x,x,1887.85,1887.85,1794.4
4004,1422010100200000,    หน้าต่าง UPVC บานเลื่อน S-S มุ้ง TAKECHI ขนาด 100x110 สีขาว,1728.97,ชุด ,x,x,x,x,1850,1728.97,1728.97
4005,1422010100300000,    หน้าต่างบานเลื่อนอลูมิเนียมกระจก พร้อมมุ้ง สีขาว ขนาด 120x10x110 ซม. ตรา AZLE,2102.8,ชุด ,x,x,x,x,2102.8,2102.8,2102.8
4006,1422010100400000,    หน้าต่างบานเลื่อนอลูมิเนียมกระจก พร้อมมุ้ง สีขาว ขนาด 240x10x110 ซม. รุ่น F10 ตรา WINDOW ASIA,2794.39,ชุด ,x,x,x,x,2887.85,2887.85,2794.39
4007,1422010100500000,    หน้าต่างบานเลื่อนอลูมิเนียมกระจก พร้อมมุ้ง สีขาว ขนาด 120x10x150 ซม. ตรา SANKYOALUMI,5934.58,ชุด ,x,x,x,x,5934.58,5934.58,5934.58
4008,1422010100600000,    หน้าต่างบานเลื่อนอลูมิเนียมกระจก พร้อมมุ้ง สีขาว ขนาด 120x8x110 ซม. ตรา TAKECHI,1915.89,ชุด ,x,x,x,x,1915.89,1915.89,1915.89
4009,1422010100700000,    หน้าต่างบานเลื่อนอลูมิเนียมกระจก พร้อมมุ้ง สีขาว ขนาด 180x13x110 ซม. รุ่น PRO ตรา HOFFEN,4906.54,ชุด ,x,x,x,x,4906.54,4906.54,4906.54
4010,1422020000000000,   ประตู UPVC,-,ชุด ,x,x,x,x,-,-,-
4011,1422020100000000,   ประตู UPVC สำหรับใช้ภายใน,-,ชุด ,x,x,x,x,-,-,-
4012,1422020100100000,    ประตู UPVC สำหรับใช้ภายใน บานเกล็ด 6 ฟัก สีขาว ผิว REVO ขนาด 70x4.5x200 ซม. (เจาะลูกบิด) รุ่น MLIR003 ตรา MASTERWOOD,2140.19,ชุด ,x,x,x,x,2140.19,2140.19,2140.19
4013,1422020100200000,    ประตู UPVC สำหรับใช้ภายใน สีขาวคาดเส้นสีดำ ขนาด 70x3.5x200 ซม. (เจาะลูกบิด) รุ่น X1 ตรา ECO DOOR,1299.07,ชุด ,x,x,x,x,1299.07,1299.07,1299.07
4014,1422020100300000,    ประตู UPVC สำหรับใช้ภายใน บานเกล็ด สีขาวคาดเส้นสีดำ ขนาด 70x4x200 ซม. (เจาะลูกบิด) รุ่น PG2 ตรา ECO DOOR,1429.91,ชุด ,x,x,x,x,1448.6,1429.91,1429.91
4015,1422020100400000,    ประตู UPVC สำหรับใช้ภายใน สีลัตเต เซาะร่อง 1 เส้นตั้ง 3 เส้นนอน ขนาด 90x3.5x200 ซม. (เจาะลูกบิด) รุ่น LT13 ตรา CONNEX,2504.67,ชุด ,x,x,x,x,2420.56,2196.26,2504.67
4016,1422020100500000,    ประตู UPVC สำหรับใช้ภายใน บานเรียบเซาะร่อง 1 เส้นตั้ง ขนาด 70x3.5x200 ซม. (เจาะลูกบิด) รุ่น CP1 ตรา CONNEX,1299.07,ชุด ,x,x,x,x,1429.91,1429.91,1299.07
4017,1422020200000000,   ประตู UPVC สำหรับใช้ภายนอก,-,ชุด ,x,x,x,x,-,-,-
4018,1422020200100000,    ประตู UPVC สำหรับใช้ภายนอก แบบ 6 ฟัก สีขาว ขนาด 80x3.5x200 ซม. (เจาะลูกบิด) รุ่น MN003 ตรา MASTERWOOD,2672.9,ชุด ,x,x,x,x,2672.9,2514.02,2672.9
4019,1500000000000000,วัสดุผลิตภัณฑ์,กรกฎาคม,หน่วย,มกราคม,กุมภาพันธ์,มีนาคม,เมษายน,พฤษภาคม,มิถุนายน,กรกฎาคม
4020,1501000000000000,ปูนซีเมนต์ปอร์ตแลนด์,x,x,x,x,x,x,x,x,x
4021,1501010000000000, ปูนซีเมนต์ปอร์ตแลนด์ ประเภทผู้รับเหมา ราคาโรงงาน,x,x,x,x,x,x,x,x,x
4022,1501010101100000,    ปูนซีเมนต์ปอร์ตแลนด์ ปูนถุง ประเภท 5 บรรจุ 50 กก./ถุง ตราฉลาม,2673,ตัน ,2673,2673,2673,2673,2673,2673,2673
4023,1501010101200000,    ปูนซีเมนต์ปอร์ตแลนด์ ปูนถุง ประเภท 1 บรรจุ 50 กก./ถุง ตราทีพีไอ สีแดง*,2694,ตัน ,2694,2694,2694,2694,2694,2694,2694
4024,1501010101500000,    ปูนซีเมนต์ปอร์ตแลนด์ ปูนถุง ประเภท 1 บรรจุ 50 กก./ถุง ตราดอกบัวแดง,2694,ตัน ,2694,2694,2694,2694,2694,2694,2694
4025,1501030000000000, ปูนซีเมนต์ปอร์ตแลนด์ ราคาขายส่ง,x,x,x,x,x,x,x,x,x
4026,1501030200100000,    ปูนซีเมนต์ไฮดรอลิก บรรจุ 50 กก./ถุง ตราช้าง (SCG สูตรไฮบริด),2911.71,ตัน ,2947,2947,2947,2947,2911.71,2911.71,x
4027,1501030200200000,    ปูนซีเมนต์ไฮดรอลิก ปูนถุง บรรจุ 50 กก./ถุง ตรา อินทรีเพชรพลัส,2505.9,ตัน ,2694,2694,2694,2694,2692.8,2692.8,2505.9
4028,1501030200300000,    ปูนซีเมนต์ไฮดรอลิก ปูนผง ตรา อินทรีเพชร Easy Flow,2594,ตัน ,2594,2594,2594,2594,2594,2594,2594
4029,1501030200400000,    ปูนซีเมนต์ไฮดรอลิก ปูนผง ตรา อินทรีเพชร Quick Cast,2594,ตัน ,2594,2594,2594,2594,2594,2594,2594
4030,1501030200500000,    ปูนซีเมนต์ไฮดรอลิก ปูนถุง บรรจุ 50 กก./ถุง ตรา ทีพีไอ ปูนแดง 299,2356.3,ตัน ,2694,2694,2694,2694,2555.27,2496.45,2356.3
4031,1501030200600000,    ปูนซีเมนต์ไฮดรอลิก ปูนถุง บรรจุ 50 กก./ถุง ตรา บัวแดง ไฮเทค เอ็กซ์ตร้า,2515.23,ตัน ,2694,2694,2694,2694,2543.26,2543.3,2515.23
4032,1501030200700000,    ปูนซีเมนต์ไฮดรอลิก ปูนถุง บรรจุ 50 กก./ถุง ตรา ราชสีห์แดง เพาเวอร์แมกซ์,2694,ตัน ,2694,2694,2694,2694,2694,2694,2694
4033,1501030201100000,    ปูนซีเมนต์ไฮดรอลิก (ปูนงานโครงสร้าง) บรรจุ 50 กก./ถุง ตราช้าง เอสซีจี สูตรคาร์บอนต่ำ,2908.78,ตัน ,x,x,x,x,x,x,2908.78
4034,1502000000000000,ปูนซีเมนต์ผสม,กรกฎาคม,หน่วย,มกราคม,กุมภาพันธ์,มีนาคม,เมษายน,พฤษภาคม,มิถุนายน,กรกฎาคม
4035,1502010000000000, ปูนซีเมนต์ผสม ประเภทผู้รับเหมา ราคาโรงงาน,x,x,x,x,x,x,x,x,x
4036,1502010100100000,    ปูนซีเมนต์ผสม ปูนถุง บรรจุ 50 กก./ถุง ตราเสือ,3077.95,ตัน ,x,x,x,x,2915.89,3077.95,3077.95
4037,1502030000000000, ปูนซีเมนต์ผสม ราคาขายส่ง,x,x,x,x,x,x,x,x,x
4038,1502030101200000,    ปูนซีเมนต์ผสม บรรจุถุง 40 กก./ถุง ซูเปอร์ซีเมนต์ ตราเสือ,3154.21,ตัน ,3154.21,3154.21,3154.21,3154.21,3154.21,3154.21,3154.21
4039,1502030101800000,    ปูนซีเมนต์ผสม ปูนถุง บรรจุ 50 กก./ถุง ตราดอกบัว(บัวเขียว),2396,ตัน ,2396,2396,2396,2396,2396,2396,2396
4040,1502030102000000,    ปูนซีเมนต์ผสม ปูนถุง บรรจุ 50 กก./ถุง ตราทีพีไอ สีเขียว*,2358,ตัน ,2358,2358,2358,2358,x,x,x
4041,1502030102200000,    ปูนซีเมนต์ผสม ปูนถุง บรรจุ 50 กก./ถุง ตราราชสีห์เขียว*,2358,ตัน ,2358,2358,2358,2358,2358,2358,2358
4042,1502030103000000,    ปูนซีเมนต์ผสม บรรจุ 50 กก./ถุง ตราทีพีไอ ถุงสีเขียว รุ่น M197,2006.23,ตัน ,x,x,x,x,2180.7,2135.53,2006.23
4043,1502030103100000,    ปูนซีเมนต์ผสม บรรจุ 50 กก./ถุง ตราทีพีไอ ถุงสีเขียว รุ่น M199,2066.85,ตัน ,x,x,x,x,2066.85,2066.85,2066.85
4044,1504000000000000,ปูนก่อสำเร็จรูป,กรกฎาคม,หน่วย,x,x,x,x,พฤษภาคม,มิถุนายน,กรกฎาคม
4045,1504010100800000,    ปูนก่อผสมสำเร็จรูป สำหรับงานก่ออิฐมวลเบา บรรจุ 50 กก./ถุง ตราทีพีไอ รุ่น M319,2448.65,ตัน ,x,x,x,x,2457.95,2457.95,2448.65
4046,1504010100900000,    ปูนก่อผสมสำเร็จรูป สำหรับงานก่ออิฐมวลเบา บรรจุ 50 กก./ถุง ตราเสือมอร์ตาร์,3271.03,ตัน ,x,x,x,x,3271.03,3271.03,3271.03
4047,1504010101000000,    ปูนก่อผสมสำเร็จรูป ชนิดก่อแห้ง บรรจุ 50 กก./ถุง ตราทีพีไอ รุ่น M300,1252.32,ตัน ,x,x,x,x,1271.02,1271.02,1252.32
4048,1504010101100000,    ปูนก่อผสมสำเร็จรูป บรรจุ 50 กก./ถุง ตราอินทรี ถุงสีเขียว,2130.8,ตัน ,x,x,x,x,2504.67,2504.67,2130.8
4049,1504010101200000,    ปูนก่อผสมสำเร็จรูป บรรจุ 40 กก./ถุง ตราอินทรี รุ่นอินทรีซูเปอร์ ถุงเขียว,3972,ตัน ,x,x,x,x,3972,3972,3972
4050,1504010101300000,    ปูนก่อผสมสำเร็จรูป บรรจุ 40 กก./ถุง ตราทีพีไอ รุ่นซูเปอร์ ถุงเขียว,3785,ตัน ,x,x,x,x,3785,3785,3785
4051,1504010101400000,    ปูนก่อผสมสำเร็จรูป บรรจุ 40 กก./ถุง ตราเสือ รุ่นซูเปอร์,2897.2,ตัน ,x,x,x,x,2897.2,2897.2,2897.2
4052,1505000000000000,ยางมะตอย,กรกฎาคม,หน่วย,มกราคม,กุมภาพันธ์,มีนาคม,เมษายน,พฤษภาคม,มิถุนายน,กรกฎาคม
4053,1505010100100000,    ชนิดเอซี เกรด AC - 60/70 บรรจุ BULK,27086.67,ตัน ,22266.67,21900,22800,24400,26766.67,26966.67,27086.67
4054,1505010100200000,    ชนิดเออีแข็งตัวช้า เกรด CSS-1 บรรจุ BULK,25000,ตัน ,22280,22666.67,23100,23833.33,25300,25000,25000
4055,1505010100300000,    ชนิดเออีแข็งตัวช้า เกรด CSS-1h บรรจุ BULK,28300,ตัน ,25500,25000,25950,26850,28150,28300,28300
4056,1505010100400000,    ชนิดเออีแข็งตัวเร็ว เกรด CRS-2 บรรจุ BULK,24833.33,ตัน ,22113.33,22500,22933.33,23666.67,25133.33,24833.33,24833.33
4057,1505010100500000,    ชนิดเออีแข็งตัวเร็วปานกลาง เกรด CMS-2h บรรจุ BULK,26166.67,ตัน ,23380,23326.67,27053.33,24720,26266.67,25966.67,26166.67
4058,1505010100700000,    ชนิดคัทแบ็คแข็งตัวเร็วปานกลาง เกรด MC-70 บรรจุ BULK,39850,ตัน ,36020,36500,37200,38250,40150,39850,39850
4059,1505010100800000,    ชนิด PMA (Polymer Modified Asphalt) บรรจุ BULK,41700,ตัน ,36350,35050,37350,39100,41400,41700,41700
4060,1505010101000000,    ยางมะตอย ชนิดเออีแข็งตัวเร็ว เกรด EAP บรรจุ BULK,28266.67,ตัน ,25500,25600,26033.33,26853.33,28366.67,28066.67,28266.67
4061,1505010101100000,    ยางมะตอย ชนิดเออีแข็งตัวเร็ว เกรด CSS-1h (EMA) บรรจุ BULK,38600,ตัน ,35300,35300,36500,37400,38600,38600,38600
4062,1505010101200000,    ยางมะตอย ชนิด AC เกรด AC-40/50 บรรจุ BULK,31400,ตัน ,25950,24800,26950,28750,31100,31400,31400
4063,1506000000000000,วัสดุเพื่อการเชื่อมต่อและยาแนว,กรกฎาคม,หน่วย,x,x,x,x,พฤษภาคม,มิถุนายน,กรกฎาคม
4064,1506010100900000,    น้ำยาประสานท่อพีวีซี ชนิดธรรมดา ขนาด 250 กรัม ตราท่อน้ำไทย,130.84,กระป๋อง ,x,x,x,x,135.51,135.51,130.84
4065,1506010102600000,    น้ำยาประสานท่อพีวีซี ขนิดธรรมดา ขนาด 100 กรัม ตราช้าง,57.94,กระป๋อง ,x,x,x,x,57.94,57.94,57.94
4066,1506010102700000,    น้ำยาประสานท่อพีวีซี ขนิดธรรมดา ขนาด 250 กรัม ตราช้าง,126.17,กระป๋อง ,x,x,x,x,126.17,126.17,126.17
4067,1506010103300000,    น้ำยาประสานท่อพีวีซี ชนิดเข้มข้น ขนาด 250 กรัม ตราช้าง,214.95,กระป๋อง ,x,x,x,x,214.95,214.95,214.95
4068,1506010106400000,    กาวซีเมนต์ บรรจุ 20 กก./ถุง ตราจระเข้ รุ่นเกเตอร์,107.48,ถุง ,x,x,x,x,107.48,107.48,107.48
4069,1506010106500000,    กาวซีเมนต์ บรรจุ 20 กก./ถุง ตราจระเข้ รุ่นจระเข้เขียว,185.05,ถุง ,x,x,x,x,185.05,185.05,185.05
4070,1506010106600000,    กาวซีเมนต์ บรรจุ 20 กก./ถุง ตราจระเข้ รุ่นจระเข้ฟ้า,149.53,ถุง ,x,x,x,x,149.53,149.53,149.53
4071,1506010106700000,    กาวซีเมนต์ บรรจุ 20 กก./ถุง ตราจระเข้ รุ่นจระเข้เหลือง,126.17,ถุง ,x,x,x,x,126.17,126.17,126.17
4072,1506010106800000,    กาวซีเมนต์ บรรจุ 20 กก./ถุง ตราจระเข้ รุ่นจระเข้แดง,247.66,ถุง ,x,x,x,x,247.66,247.66,247.66
4073,1506010106900000,    กาวซีเมนต์ บรรจุ 20 กก./กระสอบ ตรา DAVCO รุ่นทีทีบี,139.25,กระสอบ ,x,x,x,x,139.25,139.25,139.25
4074,1506010107000000,    กาวซีเมนต์ บรรจุ 20 กก./ถุง ตรา เสือ ถุงเขียว,127.1,ถุง ,x,x,x,x,127.1,127.1,127.1
4075,1506010107100000,    กาวซีเมนต์ บรรจุ 20 กก./ถุง ตรา เสือ ถุงชมพู,168.22,ถุง ,x,x,x,x,168.22,168.22,168.22
4076,1506010107200000,    กาวยาแนว บรรจุ 1 กก./ถุง ตราจระเข้ รุ่นพรีเมี่ยมพลัส สีขาวไข่มุก,56.07,ถุง ,x,x,x,x,56.07,56.07,56.07
4077,1506010107300000,    กาวยาแนว บรรจุ 1 กก./ถุง ตราเวเบอร์คัลเลอร์ รุ่นพาวเวอร์ สีสโนว์ (ขาว),48.6,ถุง ,x,x,x,x,48.6,48.6,48.6
4078,1506010107400000,    น้ำยากันซึมผสมคอนกรีต บรรจุ 5 ลิตร/แกลลอน ตราจระเข้ รุ่นแอดมิค พรูฟ,157.01,แกลลอน ,x,x,x,x,157.01,157.01,157.01
4079,1506010107500000,    น้ำยากันซึมผสมคอนกรีต บรรจุ 5 ลิตร/แกลลอน ตรา LANKO รุ่น LK 322,213.08,แกลลอน ,x,x,x,x,186.92,213.08,213.08
4080,1506010107600000,    น้ำยากันซึมผสมคอนกรีต บรรจุ 5 ลิตร/แกลลอน ตรา SIKA รุ่น 1017,184.11,แกลลอน ,x,x,x,x,184.11,184.11,184.11
4081,1506010107700000,    น้ำยากันซึมผสมคอนกรีต บรรจุ 5 ลิตร/แกลลอน ตรา BESBOND รุ่น GBP002AM00I,241.12,แกลลอน ,x,x,x,x,241.12,231.78,241.12
4082,1506010107800000,    น้ำยากันซึมผสมคอนกรีต บรรจุ 5 ลิตร/แกลลอน ตรา TOA รุ่น 112,746.73,แกลลอน ,x,x,x,x,746.73,746.73,746.73
4083,1506010107900000,    น้ำยากันซึมผสมคอนกรีต บรรจุ 5 ลิตร/แกลลอน ตรา TOA รุ่น 211,205.61,แกลลอน ,x,x,x,x,205.61,205.61,205.61
4084,1506010108000000,    น้ำยากันซึมผสมคอนกรีต บรรจุ 20 ลิตร/แกลลอน ตราจระเข้ รุ่นแอดมิค พรูฟ,608.41,แกลลอน ,x,x,x,x,608.41,608.41,608.41
4085,1506010108100000,    ซิลิโคน ชนิดไร้กรด ขนาด 280 มล. ตรา PATTEX รุ่น 1908764 สีใส,119.63,หลอด ,x,x,x,x,119.63,119.63,119.63
4086,1506010108200000,    ซิลิโคน ชนิดไร้กรด ขนาด 280 มล. ตรา TOA รุ่น HP Silicone สีใส,133.64,หลอด ,x,x,x,x,133.64,133.64,133.64
4087,1506010108300000,    ซิลิโคน ชนิดไร้กรด ขนาด 280 มล. ตรา TOA รุ่น HP Silicone สีเทา,133.18,หลอด ,x,x,x,x,134.58,136.45,133.18
4088,1506010108400000,    ซิลิโคน ชนิดไร้กรด ขนาด 280 มล. ตรา จระเข้ สีขาว,129.91,หลอด ,x,x,x,x,129.91,129.91,129.91
4089,1506010108500000,    ซิลิโคน ชนิดไร้กรด ขนาด 280 มล. ตรา จระเข้ สีใส,129.91,หลอด ,x,x,x,x,129.91,129.91,129.91
4090,1506010108600000,    ซิลิโคน ชนิดไร้กรด ขนาด 280 มล. ตรา จระเข้ รุ่น ซีลเอ็น สีใส,163.55,หลอด ,x,x,x,x,163.55,163.55,163.55
4091,1506010108800000,    ซิลิโคน ชนิดไร้กรด ขนาด 300 มล. ตรา SISTA รุ่น F109 สีใส,167.29,หลอด ,x,x,x,x,176.64,172.9,167.29
4092,1506010108900000,    ซิลิโคน ชนิดไร้กรด ขนาด 300 มล. ตรา SISTA รุ่น F109 สีดำ,166.36,หลอด ,x,x,x,x,166.36,166.36,166.36
4093,1506010109000000,    ซิลิโคน ชนิดไร้กรด ขนาด 300 มล. ตรา SISTA รุ่น 190178 สีเทาเข้ม,128.97,หลอด ,x,x,x,x,128.97,128.97,128.97
4094,1506010109100000,    ซิลิโคน ชนิดไร้กรด ขนาด 300 มล. ตรา SIKA รุ่น Sil-119 สีใส,133.64,หลอด ,x,x,x,x,133.64,133.64,133.64
4095,1506010109200000,    ซิลิโคน ชนิดไร้กรด ขนาด 300 มล. ตรา 3M สีใส,204.67,หลอด ,x,x,x,x,204.67,204.67,204.67
4096,1506010109400000,    ซิลิโคน ชนิดกรด ขนาด 280 มล. ตรา TOA รุ่น GP Silicone สีขาว,100.93,หลอด ,x,x,x,x,82.24,100.93,100.93
4097,1506010109500000,    ซิลิโคน ชนิดกรด ขนาด 280 มล. ตรา GIANT KINGKONG สีขาว,82.24,หลอด ,x,x,x,x,82.24,82.24,82.24
4098,1506010109600000,    ซิลิโคน ชนิดกรด ขนาด 280 มล. ตรา SISTA รุ่น S16 สีใส,100.93,หลอด ,x,x,x,x,100.93,100.93,100.93
4099,1507000000000000,ปูนฉาบสำเร็จรูป,กรกฎาคม,หน่วย,x,x,x,x,พฤษภาคม,มิถุนายน,กรกฎาคม
4100,1507010100700000,    ปูนฉาบผสมสำเร็จรูป บรรจุ 50 กก./ถุง ตราเสือมอร์ตาร์,1831.78,ตัน ,x,x,x,x,1831.78,1831.78,1831.78
4101,1507010101000000,    ปูนฉาบผสมสำเร็จรูปสำหรับงานอิฐมวลเบา บรรจุ 50 กก./ถุง ตราทีพีไอ รุ่น M210,1663.6,ตัน ,x,x,x,x,1691.6,1691.6,1663.6
4102,1507010101100000,    ปูนฉาบผสมสำเร็จรูป สำหรับงานอิฐมวลเบา บรรจุ 50 กก./ถุง ตราเสือมอร์ตาร์,1936.08,ตัน ,x,x,x,x,2112.15,1936.08,1936.08
4103,1507010101200000,    ปูนฉาบผสมสำเร็จรูป สำหรับงานอิฐมวลเบา บรรจุ 50 กก./ถุง ตราเสือมอร์ตาร์ สูตรแพลทินัม เอ็กซ์เพิร์ท,2355.14,ตัน ,x,x,x,x,2355.14,2355.14,2355.14
4104,1507010101300000,    ปูนฉาบผสมสำเร็จรูป บรรจุ 50 กก./ถุง ตราทีพีไอ รุ่น M100,1607.48,ตัน ,x,x,x,x,1602.8,1602.8,1607.48
4105,1507010101400000,    ปูนฉาบผสมสำเร็จรูป บรรจุ 50 กก./ถุง ตราทีพีไอ รุ่น M100C,2990.6,ตัน ,x,x,x,x,3000,3000,2990.6
4106,1507010101500000,    ปูนฉาบผสมสำเร็จรูป บรรจุ 50 กก./ถุง ตราทีพีไอ รุ่น M200,1588.74,ตัน ,x,x,x,x,1635.54,1635.54,1588.74
4107,1507010101600000,    ปูนฉาบผสมสำเร็จรูป บรรจุ 50 กก./ถุง ตราทีพีไอ รุ่น M209,1607.48,ตัน ,x,x,x,x,1607.48,1607.48,1607.48
4108,1507010101700000,    ปูนฉาบผสมสำเร็จรูป บรรจุ 40 กก./ถุง ตราอินทรี รุ่นอินทรีทอง ถุงสีทอง,3130.75,ตัน ,x,x,x,x,3130.75,3130.75,3130.75
4109,1600000000000000,วัสดุผสมคอนกรีต,กรกฎาคม,หน่วย,มกราคม,กุมภาพันธ์,มีนาคม,เมษายน,พฤษภาคม,มิถุนายน,กรกฎาคม
4110,1601000000000000,ทราย,x,x,x,x,x,x,x,x,x
4111,1601010000000000, ทรายหยาบ,x,x,x,x,x,x,x,x,x
4112,1601010100100000,    ทรายหยาบ,508.33,ลบ.ม. ,508.33,508.33,508.33,508.33,508.33,508.33,508.33
4113,1601020000000000, ทรายละเอียด,x,x,x,x,x,x,x,x,x
4114,1601020100100000,    ทรายละเอียด,498,ลบ.ม. ,498,498,498,498,498,498,498
